"Report.Number","Occurred.Date","Occurred.Time","Reported.Date","Reported.Time","Crime.Subcategory","Primary.Offense.Description","Precinct","Sector","Neighborhood"
20180000178879,2018-05-11,700,2018-05-18,1948,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","NORTH BEACON HILL"
20180000167580,2018-05-11,644,2018-05-11,644,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","Q","QUEEN ANNE"
20180000167554,2018-05-11,611,2018-05-11,611,"TRESPASS","TRESPASS","WEST","M","DOWNTOWN COMMERCIAL"
20180000904146,2018-05-11,600,2018-05-12,704,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","NORTH BEACON HILL"
20180000167523,2018-05-11,532,2018-05-11,532,"TRESPASS","TRESPASS","EAST","E","FIRST HILL"
20180000167522,2018-05-11,530,2018-05-11,530,"ROBBERY-RESIDENTIAL","ROBBERY-RESIDENCE-BODYFORCE","EAST","G","FIRST HILL"
20180000168403,2018-05-11,530,2018-05-11,1853,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","EAST","G","FIRST HILL"
20180000167499,2018-05-11,434,2018-05-11,434,"TRESPASS","TRESPASS","WEST","M","DOWNTOWN COMMERCIAL"
20180000167481,2018-05-11,402,2018-05-11,402,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","Q","QUEEN ANNE"
20180000168205,2018-05-11,400,2018-05-11,1654,"SEX OFFENSE-OTHER","SEXOFF-OTHER","WEST","Q","QUEEN ANNE"
20180000167788,2018-05-11,330,2018-05-11,933,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","M","DOWNTOWN COMMERCIAL"
20180000179886,2018-05-11,300,2018-05-19,2249,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","CLAREMONT/RAINIER VISTA"
20180000167462,2018-05-11,230,2018-05-11,309,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","R","HILLMAN CITY"
20180000167442,2018-05-11,219,2018-05-11,219,"CAR PROWL","THEFT-CARPROWL","NORTH","N","NORTHGATE"
20180000167435,2018-05-11,154,2018-05-11,154,"DUI","DUI-LIQUOR","SOUTH","O","GEORGETOWN"
20180000167430,2018-05-11,140,2018-05-11,140,"ARSON","ARSON-VEHICLE","NORTH","J","PHINNEY RIDGE"
20180000167810,2018-05-11,140,2018-05-11,1031,"TRESPASS","TRESPASS","EAST","E","CAPITOL HILL"
20180000167424,2018-05-11,122,2018-05-11,122,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","NORTH","U","UNIVERSITY"
20180000169086,2018-05-11,100,2018-05-12,512,"RAPE","RAPE-STRONGARM","UNKNOWN","","UNKNOWN"
20180000904240,2018-05-11,100,2018-05-14,1821,"CAR PROWL","THEFT-CARPROWL","NORTH","N","NORTHGATE"
20180000167162,2018-05-11,55,2018-05-11,55,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","J","BALLARD NORTH"
20180000167401,2018-05-11,45,2018-05-11,45,"DUI","DUI-LIQUOR","EAST","E","CAPITOL HILL"
20180000167396,2018-05-11,37,2018-05-11,37,"TRESPASS","TRESPASS","EAST","C","CENTRAL AREA/SQUIRE PARK"
20180000904164,2018-05-11,15,2018-05-12,1630,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","CAPITOL HILL"
20180000173558,2018-05-11,1,2018-05-15,2022,"CAR PROWL","THEFT-CARPROWL","EAST","E","CAPITOL HILL"
20180000167888,2018-05-11,1,2018-05-11,1041,"CAR PROWL","THEFT-CARPROWL","NORTH","N","NORTHGATE"
20180000167621,2018-05-11,1,2018-05-11,709,"CAR PROWL","THEFT-CARPROWL","NORTH","N","NORTHGATE"
20180000169498,2018-05-11,1,2018-05-12,1328,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","CENTRAL AREA/SQUIRE PARK"
20180000904133,2018-05-11,0,2018-05-11,1728,"CAR PROWL","THEFT-CARPROWL","NORTH","L","ROOSEVELT/RAVENNA"
20180000904137,2018-05-11,0,2018-05-11,1955,"CAR PROWL","THEFT-CARPROWL","NORTH","N","NORTHGATE"
20180000169210,2018-05-11,0,2018-05-12,728,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","Q","SLU/CASCADE"
20180000189066,2018-05-11,0,2018-05-25,2330,"CAR PROWL","THEFT-CARPROWL","NORTH","J","ROOSEVELT/RAVENNA"
20180000904122,2018-05-11,0,2018-05-11,1059,"CAR PROWL","THEFT-CARPROWL","WEST","K","DOWNTOWN COMMERCIAL"
20180000170284,2018-05-12,2335,2018-05-12,2335,"AGGRAVATED ASSAULT","ASSLT-AGG-GUN","WEST","Q","MAGNOLIA"
20180000213560,2018-05-12,2330,2018-06-12,2052,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","CLAREMONT/RAINIER VISTA"
20180000904191,2018-05-12,2330,2018-05-13,1505,"CAR PROWL","THEFT-CARPROWL","EAST","C","MONTLAKE/PORTAGE BAY"
20180000170277,2018-05-12,2328,2018-05-12,2328,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","NORTH","B","BALLARD SOUTH"
20180000171776,2018-05-12,2300,2018-05-14,847,"CAR PROWL","THEFT-CARPROWL","NORTH","U","UNIVERSITY"
20180000904200,2018-05-12,2300,2018-05-13,2348,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","RAINIER VIEW"
20180000173667,2018-05-12,2300,2018-05-15,1407,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","NORTH BEACON HILL"
20180000190001,2018-05-12,2300,2018-05-26,1709,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","SLU/CASCADE"
20180000170596,2018-05-12,2300,2018-05-13,756,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","O","SODO"
20180000170423,2018-05-12,2300,2018-05-13,203,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","SODO"
20180000170625,2018-05-12,2300,2018-05-13,847,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","ROOSEVELT/RAVENNA"
20180000904222,2018-05-12,2300,2018-05-14,1408,"CAR PROWL","THEFT-CARPROWL","NORTH","J","GREENWOOD"
20180000904179,2018-05-12,2300,2018-05-13,959,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
20180000173263,2018-05-12,2215,2018-05-15,729,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","U","UNIVERSITY"
20180000170193,2018-05-12,2212,2018-05-13,42,"CAR PROWL","THEFT-CARPROWL","NORTH","U","UNIVERSITY"
20180000170176,2018-05-12,2202,2018-05-12,2202,"TRESPASS","TRESPASS","EAST","E","CAPITOL HILL"
20180000904186,2018-05-12,2200,2018-05-13,1230,"THEFT-ALL OTHER","THEFT-OTH","EAST","C","CENTRAL AREA/SQUIRE PARK"
20180000170906,2018-05-12,2200,2018-05-13,1348,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","M","DOWNTOWN COMMERCIAL"
20180000174087,2018-05-12,2200,2018-05-15,1758,"THEFT-BICYCLE","THEFT-BICYCLE","EAST","E","CAPITOL HILL"
20180000171445,2018-05-12,2200,2018-05-13,2234,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","CLAREMONT/RAINIER VISTA"
20180000170165,2018-05-12,2155,2018-05-12,2333,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTHWEST","F","SOUTH PARK"
20180000170143,2018-05-12,2138,2018-05-12,2138,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","G","JUDKINS PARK/NORTH BEACON HILL"
20180000170933,2018-05-12,2130,2018-05-13,1425,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","E","CAPITOL HILL"
20180000170102,2018-05-12,2109,2018-05-12,2109,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","B","BALLARD SOUTH"
20180000170103,2018-05-12,2109,2018-05-12,2150,"NARCOTIC","NARC-POSSESS-METH","SOUTH","O","SODO"
20180000170097,2018-05-12,2101,2018-05-12,2101,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","GREENWOOD"
20180000904189,2018-05-12,2100,2018-05-13,1327,"CAR PROWL","THEFT-CARPROWL","NORTH","U","UNIVERSITY"
20180000170727,2018-05-12,2100,2018-05-13,1250,"CAR PROWL","THEFT-CARPROWL","EAST","E","CAPITOL HILL"
20180000170083,2018-05-12,2055,2018-05-12,2325,"DUI","DUI-LIQUOR","EAST","E","FIRST HILL"
20180000171034,2018-05-12,2030,2018-05-13,1611,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","E","CAPITOL HILL"
20180000172351,2018-05-12,2029,2018-05-14,1500,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","NORTHGATE"
20180000170046,2018-05-12,2022,2018-05-12,2022,"DUI","DUI-LIQUOR","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000170036,2018-05-12,2013,2018-05-12,2013,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","N","BITTERLAKE"
20180000170023,2018-05-12,2003,2018-05-12,2003,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","SLU/CASCADE"
20180000170021,2018-05-12,2001,2018-05-12,2001,"CAR PROWL","THEFT-CARPROWL","EAST","G","MADRONA/LESCHI"
20180000170019,2018-05-12,2001,2018-05-12,2001,"TRESPASS","TRESPASS","EAST","G","CENTRAL AREA/SQUIRE PARK"
20180000170718,2018-05-12,2000,2018-05-13,1053,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000189027,2018-05-12,2000,2018-05-25,2211,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","GREENWOOD"
20180000170006,2018-05-12,1952,2018-05-12,1952,"TRESPASS","TRESPASS","SOUTH","R","GENESEE"
20180000904177,2018-05-12,1945,2018-05-13,942,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000169981,2018-05-12,1934,2018-05-13,6,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","J","GREENWOOD"
20180000904171,2018-05-12,1930,2018-05-12,2047,"CAR PROWL","THEFT-CARPROWL","NORTH","J","BALLARD NORTH"
20180000171086,2018-05-12,1920,2018-05-13,1717,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","D","QUEEN ANNE"
20180000904329,2018-05-12,1900,2018-05-17,56,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
20180000170760,2018-05-12,1900,2018-05-13,1433,"CAR PROWL","THEFT-CARPROWL","EAST","G","JUDKINS PARK/NORTH BEACON HILL"
20180000169918,2018-05-12,1846,2018-05-12,1846,"CAR PROWL","THEFT-CARPROWL","NORTH","B","WALLINGFORD"
20180000169985,2018-05-12,1830,2018-05-12,2125,"CAR PROWL","THEFT-CARPROWL","EAST","C","MADRONA/LESCHI"
20180000904204,2018-05-12,1830,2018-05-14,852,"CAR PROWL","THEFT-CARPROWL","EAST","G","JUDKINS PARK/NORTH BEACON HILL"
20180000170227,2018-05-12,1830,2018-05-12,2239,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","MILLER PARK"
20180000169567,2018-05-12,1307,2018-05-12,1307,"TRESPASS","TRESPASS","NORTH","U","UNIVERSITY"
20180000904178,2018-05-12,1825,2018-05-13,944,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","DOWNTOWN COMMERCIAL"
20180000169887,2018-05-12,1806,2018-05-12,1806,"LIQUOR LAW VIOLATION","LIQUOR LAW VIOLATION","NORTH","J","GREENWOOD"
20180000169885,2018-05-12,1800,2018-05-12,2001,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000170747,2018-05-12,1800,2018-05-13,1315,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000904271,2018-05-12,1800,2018-05-15,1336,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","COLUMBIA CITY"
20180000169893,2018-05-12,1748,2018-05-12,1948,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000174114,2018-05-12,1730,2018-05-15,2136,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","D","SLU/CASCADE"
20180000904167,2018-05-12,1720,2018-05-12,1736,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","BALLARD NORTH"
20180000169863,2018-05-12,1708,2018-05-12,1851,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000178718,2018-05-12,1700,2018-05-18,1742,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","N","NORTHGATE"
20180000904194,2018-05-12,1700,2018-05-13,1929,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","MAGNOLIA"
20180000169803,2018-05-12,1642,2018-05-12,1642,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-WEAPON","NORTH","N","NORTHGATE"
20180000904472,2018-05-12,1625,2018-05-21,1640,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTH","R","LAKEWOOD/SEWARD PARK"
20180000169917,2018-05-12,1618,2018-05-14,1051,"WEAPON","WEAPON-DISCHARGE","UNKNOWN","","UNKNOWN"
20180000904201,2018-05-12,1600,2018-05-14,635,"CAR PROWL","THEFT-CARPROWL","WEST","D","BELLTOWN"
20180000170783,2018-05-12,1600,2018-05-13,1216,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","MID BEACON HILL"
20180000170268,2018-05-12,1600,2018-05-13,202,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000169739,2018-05-12,1546,2018-05-12,1653,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","BALLARD SOUTH"
20180000169728,2018-05-12,1540,2018-05-12,1540,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000169870,2018-05-12,1520,2018-05-24,1037,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000169597,2018-05-12,1518,2018-05-12,1518,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","O","SODO"
20180000904168,2018-05-12,1515,2018-05-12,1758,"CAR PROWL","THEFT-CARPROWL","NORTH","U","ROOSEVELT/RAVENNA"
20180000170857,2018-05-12,1500,2018-05-13,1313,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","UNIVERSITY"
20180000169702,2018-05-12,1500,2018-05-12,1819,"CAR PROWL","THEFT-CARPROWL","WEST","K","PIONEER SQUARE"
20180000170117,2018-05-12,1500,2018-05-12,2312,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","R","MOUNT BAKER"
20180000169851,2018-05-12,1459,2018-05-12,1752,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","WEST","M","DOWNTOWN COMMERCIAL"
20180000169705,2018-05-12,1445,2018-05-12,1540,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000904182,2018-05-12,1440,2018-05-13,1119,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","BALLARD SOUTH"
20180000171808,2018-05-12,1430,2018-05-14,923,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","F","SOUTH PARK"
20180000169621,2018-05-12,1401,2018-05-12,1401,"CAR PROWL","THEFT-CARPROWL","WEST","D","BELLTOWN"
20180000173547,2018-05-12,1400,2018-05-15,1440,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","GREENWOOD"
20180000169902,2018-05-12,1348,2018-05-14,1722,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000169777,2018-05-12,1330,2018-05-12,1802,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","RAINIER VIEW"
20180000904372,2018-05-12,1300,2018-05-18,1328,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","UNIVERSITY"
20180000169824,2018-05-12,1300,2018-05-12,2021,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","W","NORTH ADMIRAL"
20180000173330,2018-05-12,1200,2018-05-15,906,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","CENTRAL AREA/SQUIRE PARK"
20180000170073,2018-05-12,1200,2018-05-12,2047,"CAR PROWL","THEFT-CARPROWL","EAST","C","MADRONA/LESCHI"
20180000169583,2018-05-12,1149,2018-05-12,1319,"CAR PROWL","THEFT-CARPROWL","WEST","M","SLU/CASCADE"
20180000169507,2018-05-12,1140,2018-05-12,1232,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000169433,2018-05-12,1139,2018-05-12,1139,"WEAPON","WEAPON-POSSESSION","NORTH","J","GREENWOOD"
20180000904184,2018-05-12,1135,2018-05-13,1146,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTH","O","GEORGETOWN"
20180000170779,2018-05-12,1130,2018-05-13,1213,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","QUEEN ANNE"
20180000180924,2018-05-12,1100,2018-05-20,1051,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","ALASKA JUNCTION"
20180000169410,2018-05-12,1040,2018-05-12,1157,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000169356,2018-05-12,1026,2018-05-12,1026,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","SOUTHWEST","F","SOUTH PARK"
20180000169352,2018-05-12,1022,2018-05-12,1025,"TRESPASS","TRESPASS","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000169452,2018-05-12,1000,2018-05-12,1156,"NARCOTIC","NARC-POSSESS-METH","SOUTH","S","BRIGHTON/DUNLAP"
20180000169324,2018-05-12,947,2018-05-12,1027,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000169271,2018-05-12,940,2018-05-12,940,"TRESPASS","TRESPASS","EAST","E","CAPITOL HILL"
20180000224555,2018-05-12,900,2018-06-20,1042,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","N","NORTHGATE"
20180000169316,2018-05-12,900,2018-05-12,945,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","B","WALLINGFORD"
20180000169713,2018-05-12,830,2018-05-12,1525,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","L","NORTHGATE"
20180000169244,2018-05-12,817,2018-05-12,817,"NARCOTIC","NARC-POSSESS-COCAINE","SOUTH","R","MID BEACON HILL"
20180000169236,2018-05-12,807,2018-05-12,807,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000904360,2018-05-12,600,2018-05-17,2211,"THEFT-BICYCLE","THEFT-BICYCLE","EAST","C","MILLER PARK"
20180000169140,2018-05-12,446,2018-05-12,446,"CAR PROWL","THEFT-CARPROWL","NORTH","L","NORTHGATE"
20180000169123,2018-05-12,420,2018-05-12,420,"TRESPASS","TRESPASS","SOUTHWEST","F","SOUTH DELRIDGE"
20180000904232,2018-05-12,410,2018-05-14,1542,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","MAGNOLIA"
20180000904169,2018-05-12,400,2018-05-12,1848,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","NORTHGATE"
20180000169350,2018-05-12,400,2018-05-12,1334,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","G","MADRONA/LESCHI"
20180000904152,2018-05-12,400,2018-05-12,939,"CAR PROWL","THEFT-CARPROWL","NORTH","J","BALLARD NORTH"
20180000904158,2018-05-12,300,2018-05-12,1202,"CAR PROWL","THEFT-CARPROWL","NORTH","L","NORTHGATE"
20180000169268,2018-05-12,200,2018-05-12,848,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
20180000904153,2018-05-12,200,2018-05-12,1012,"CAR PROWL","THEFT-CARPROWL","NORTH","U","UNIVERSITY"
20180000169595,2018-05-12,200,2018-05-12,1323,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","LAKECITY"
20180000169448,2018-05-12,145,2018-05-12,1153,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","NORTH","N","NORTHGATE"
20180000169043,2018-05-12,144,2018-05-12,154,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","O","SODO"
20180000169026,2018-05-12,141,2018-05-12,141,"DUI","DUI-LIQUOR","WEST","K","PIONEER SQUARE"
20180000169003,2018-05-12,116,2018-05-12,116,"NARCOTIC","NARC-POSSESS-METH","WEST","K","DOWNTOWN COMMERCIAL"
20180000169467,2018-05-12,100,2018-05-12,1205,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","U","UNIVERSITY"
20180000168994,2018-05-12,59,2018-05-12,59,"DUI","DUI-LIQUOR","NORTH","N","GREENWOOD"
20180000168979,2018-05-12,47,2018-05-12,47,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","SOUTHWEST","F","HIGHLAND PARK"
20180000168956,2018-05-12,27,2018-05-12,27,"DUI","DUI-LIQUOR","EAST","E","CAPITOL HILL"
20180000904157,2018-05-12,2,2018-05-12,1145,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
20180000172662,2018-05-12,1,2018-05-14,2052,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","EAST","G","FIRST HILL"
20180000904151,2018-05-12,1,2018-05-12,902,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
20180000904145,2018-05-12,0,2018-05-12,353,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","UNIVERSITY"
20180000904627,2018-05-12,0,2018-05-25,2044,"CAR PROWL","THEFT-CARPROWL","NORTH","B","WALLINGFORD"
20180000169439,2018-05-12,0,2018-05-12,1144,"CAR PROWL","THEFT-CARPROWL","WEST","M","BELLTOWN"
20180000169276,2018-05-12,0,2018-05-12,833,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","B","FREMONT"
20180000171512,2018-05-13,2359,2018-05-13,2359,"DUI","DUI-LIQUOR","SOUTH","R","MID BEACON HILL"
20180000171492,2018-05-13,2336,2018-05-13,2336,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-GUN","WEST","Q","MAGNOLIA"
20180000904209,2018-05-13,2330,2018-05-14,1012,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000173400,2018-05-13,2300,2018-05-15,934,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000175757,2018-05-13,2300,2018-05-16,2115,"RAPE","RAPE-STRONGARM","NORTH","B","BALLARD SOUTH"
20180000171842,2018-05-13,2300,2018-05-14,828,"CAR PROWL","THEFT-CARPROWL","NORTH","J","ROOSEVELT/RAVENNA"
20180000904206,2018-05-13,2300,2018-05-14,930,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000182140,2018-05-13,2300,2018-05-21,2305,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
20180000171458,2018-05-13,2251,2018-05-13,2251,"TRESPASS","TRESPASS","EAST","G","FIRST HILL"
20180000904769,2018-05-13,2245,2018-05-29,1805,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000172496,2018-05-13,2230,2018-05-14,1823,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","Q","MAGNOLIA"
20180000904216,2018-05-13,2200,2018-05-14,1155,"CAR PROWL","THEFT-CARPROWL","NORTH","U","ROOSEVELT/RAVENNA"
20180000171418,2018-05-13,2156,2018-05-14,132,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-WEAPON","NORTH","U","UNIVERSITY"
20180000171420,2018-05-13,2151,2018-05-14,157,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000171978,2018-05-13,2145,2018-05-14,1017,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","BRIGHTON/DUNLAP"
20180000171667,2018-05-13,2130,2018-05-14,600,"CAR PROWL","THEFT-CARPROWL","WEST","K","DOWNTOWN COMMERCIAL"
20180000172252,2018-05-13,2130,2018-05-14,1933,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","R","NORTH BEACON HILL"
20180000171381,2018-05-13,2115,2018-05-14,35,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000171377,2018-05-13,2105,2018-05-13,2105,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","UNIVERSITY"
20180000171748,2018-05-13,2100,2018-05-14,716,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W","MORGAN"
20180000171747,2018-05-13,2100,2018-05-14,800,"CAR PROWL","THEFT-CARPROWL","NORTH","U","ROOSEVELT/RAVENNA"
20180000171724,2018-05-13,2100,2018-05-14,805,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","GREENWOOD"
20180000171404,2018-05-13,2100,2018-05-13,2145,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","NORTH","L","LAKECITY"
20180000904217,2018-05-13,2100,2018-05-14,1300,"CAR PROWL","THEFT-CARPROWL","NORTH","N","BITTERLAKE"
20180000904249,2018-05-13,2100,2018-05-14,2052,"CAR PROWL","THEFT-CARPROWL","NORTH","J","GREENWOOD"
20180000172000,2018-05-13,2100,2018-05-14,1520,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","CAPITOL HILL"
20180000171342,2018-05-13,2033,2018-05-14,1510,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000904224,2018-05-13,2030,2018-05-13,2224,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","BRIGHTON/DUNLAP"
20180000174308,2018-05-13,2000,2018-05-15,2109,"CAR PROWL","THEFT-CARPROWL","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000173971,2018-05-13,2000,2018-05-15,2201,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","D","QUEEN ANNE"
20180000173299,2018-05-13,2000,2018-05-15,927,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","E","FIRST HILL"
20180000905425,2018-05-13,1955,2018-06-17,359,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","MAGNOLIA"
